,postalCode,addressRegion,streetAddress,NA,bed,bath,sqft,price_per_sqrt,CND,NA,lot_size,built,on_site,NA,price,link,HOA,img,City,Region,Postal Code,Place Name,State,State Abbreviation,County,Latitude,Longitude,Unnamed: 7,imgs_to_train
218,94109,CA,1257 Vallejo Street #a,,3.0,2.0,,,CND,,,1997.0,12,,2495000,https://www.ziprealty.com/property/1257-VALLEJO-ST-_UNIT_A-SAN-FRANCISCO-CA-94109/10544902/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/46/444646_180.jpg,SF,Russian Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/46/46/_P/444646_P01.jpg']
219,94109,CA,1965 Clay Street,,1.0,1.0,1015.0,983.0,CND,,,1938.0,12,,998000,https://www.ziprealty.com/property/1965-CLAY-ST-SAN-FRANCISCO-CA-94109/10554255/detail,408.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/444743_180.jpg,SF,Pacific Heights,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/43/_P/444743_P01.jpg']
220,94109,CA,2701 Van Ness Avenue #403,,,1.0,551.0,1062.0,CND,,,1929.0,12,,585000,https://www.ziprealty.com/property/2701-VAN-NESS-AVE-_UNIT_403-SAN-FRANCISCO-CA-94109/10550267/detail,530.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/444722_180.jpg,SF,Cow Hollow,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/22/_P/444722_P01.jpg']
221,94109,CA,666 Post Street #603,,1.0,1.0,831.0,901.0,CND,,,1926.0,12,,749000,https://www.ziprealty.com/property/666-POST-ST-_UNIT_603-SAN-FRANCISCO-CA-94109/10547897/detail,744.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/444727_180.jpg,SF,Downtown,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/27/_P/444727_P01.jpg']
222,94109,CA,1200-1202 Union Street,,,,2400.0,623.0,MFR,,1200.0,1907.0,13,,1495000,https://www.ziprealty.com/property/1200-Union-St-_UNIT_1202-San-Francisco-CA-94109/87883667/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/46/444640_180.jpg,SF,Russian Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/46/40/_P/444640_P01.jpg']
223,94109,CA,1635 California #43,,2.0,2.0,1050.0,948.0,CND,,,2005.0,14,,995000,https://www.ziprealty.com/property/1635-CALIFORNIA-ST-_UNIT_43-SAN-FRANCISCO-CA-94109/10554927/detail,573.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/443569_180.jpg,SF,Nob Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/69/_P/443569_P01.jpg']
224,94109,CA,1446 Sacramento Street #a,,3.0,2.0,,,CND,,,1908.0,20,,1119000,https://www.ziprealty.com/property/1446-SACRAMENTO-ST-_UNIT_A-SAN-FRANCISCO-CA-94109/79334960/detail,424.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/43/444386_180.jpg,SF,Nob Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/43/86/_P/444386_P01.jpg']
225,94109,CA,1310-1314 Greenwich Street #401,,2.0,2.0,1912.0,1566.0,CND,,,1924.0,23,,2995000,https://www.ziprealty.com/property/link/M-444244-CABCREIS/detail,821.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/42/444244_180.jpg,SF,Russian Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/42/44/_P/444244_P01.jpg']
226,94109,CA,1150 Lombard Street #30,,2.0,2.0,1596.0,1535.0,CND,,,1989.0,23,,2450000,https://www.ziprealty.com/property/1150-LOMBARD-ST-_UNIT_30-SAN-FRANCISCO-CA-94109/10542294/detail,,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/42/444243_180.jpg,SF,Russian Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/42/43/_P/444243_P01.jpg']
227,94109,CA,1 Daniel Burnham Court #522,,1.0,1.0,818.0,916.0,CND,,,1988.0,25,,749000,https://www.ziprealty.com/property/1-DANIEL-BURNHAM-CT-_UNIT_522-SAN-FRANCISCO-CA-94109/10556788/detail,585.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/41/444120_180.jpg,SF,Van Ness/Civic Center,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/41/20/_P/444120_P01.jpg']
228,94109,CA,864 Francisco Street,,5.0,5.0,,,SFR,,7387.0,1912.0,26,,7700000,https://www.ziprealty.com/property/864-FRANCISCO-ST-SAN-FRANCISCO-CA-94109/10541098/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/33/443356_180.jpg,SF,Russian Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/33/56/_P/443356_P01.jpg']
229,94109,CA,1635 California Street #74,,2.0,2.0,,,CND,,,2005.0,27,,998000,https://www.ziprealty.com/property/1635-CALIFORNIA-ST-_UNIT_74-SAN-FRANCISCO-CA-94109/10554946/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/36/443627_180.jpg,SF,Nob Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/36/27/_P/443627_P01.jpg']
230,94109,CA,1650 Broadway #201,,3.0,3.0,1493.0,1403.0,CND,,,,30,,2095000,https://www.ziprealty.com/property/link/M-443957-CABCREIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/39/443957_180.jpg,SF,Pacific Heights,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/39/57/_P/443957_P01.jpg']
231,94109,CA,969 Bay Street,,2.0,2.0,1342.0,1039.0,CND,,,1925.0,30,,1395000,https://www.ziprealty.com/property/969-BAY-ST-SAN-FRANCISCO-CA-94109/10549661/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/16/441620_180.jpg,SF,Russian Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/16/20/_P/441620_P01.jpg']
232,94109,CA,1650 Broadway #204,,2.0,2.0,1087.0,1297.0,CND,,,,32,,1410000,https://www.ziprealty.com/property/link/M-443885-CABCREIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/38/443885_180.jpg,SF,Pacific Heights,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/38/85/_P/443885_P01.jpg']
233,94109,CA,1510 Jackson #2,,2.0,1.0,,,CND,,,,34,,699000,https://www.ziprealty.com/property/1510-JACKSON-ST-_UNIT_2-SAN-FRANCISCO-CA-94109/86264280/detail,387.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/36/443664_180.jpg,SF,Nob Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/36/64/_P/443664_P01.jpg']
234,94109,CA,2925 Larkin Street,,4.0,4.0,2580.0,1161.0,SFR,,2178.0,1925.0,34,,2995000,https://www.ziprealty.com/property/2925-LARKIN-ST-SAN-FRANCISCO-CA-94109/10549243/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/37/443759_180.jpg,SF,Russian Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/37/59/_P/443759_P01.jpg']
235,94109,CA,1201 California Street #206,,,1.0,346.0,1442.0,CND,,,,36,,499000,https://www.ziprealty.com/property/1201-CALIFORNIA-ST-_UNIT_206-SAN-FRANCISCO-CA-94109/10546754/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/36/443686_180.jpg,SF,Nob Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/36/86/_P/443686_P01.jpg']
236,94109,CA,1901 California Street #7,,3.0,2.0,2100.0,881.0,CND,,,1919.0,37,,1850000,https://www.ziprealty.com/property/1901-CALIFORNIA-ST-_UNIT_7-SAN-FRANCISCO-CA-94109/10555085/detail,,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/36/443626_180.jpg,SF,Pacific Heights,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/36/26/_P/443626_P01.jpg']
237,94109,CA,1633-39 Washington Street,,,,9246.0,487.0,MFR,,4597.0,1907.0,40,,4500000,https://www.ziprealty.com/property/1633-Washington-St-_UNIT_39-San-Francisco-CA-94109/87702046/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/443591_180.jpg,SF,Nob Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/91/_P/443591_P01.jpg']
238,94109,CA,735 Geary Street #204,,1.0,1.0,820.0,791.0,CND,,,1922.0,40,,649000,https://www.ziprealty.com/property/735-GEARY-ST-_UNIT_204-SAN-FRANCISCO-CA-94109/79297530/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/443590_180.jpg,SF,Downtown,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/90/_P/443590_P01.jpg']
239,94109,CA,1215 Greenwich Street #1a,,2.0,2.0,1120.0,1115.0,CND,,,1987.0,40,,1249000,https://www.ziprealty.com/property/1215-GREENWICH-ST-_UNIT_1A-SAN-FRANCISCO-CA-94109/10543209/detail,630.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/34/443481_180.jpg,SF,Russian Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/34/81/_P/443481_P01.jpg']
240,94109,CA,1835 Franklin Street #403,,2.0,2.0,1400.0,785.0,CND,,,1965.0,44,,1099000,https://www.ziprealty.com/property/1835-FRANKLIN-ST-_UNIT_403-SAN-FRANCISCO-CA-94109/10554184/detail,,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/33/443374_180.jpg,SF,Pacific Heights,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/33/74/_P/443374_P01.jpg']
241,94109,CA,1283 Greenwich Street,,5.0,7.0,5600.0,2500.0,SFR,,2344.0,,48,,14000000,https://www.ziprealty.com/property/1283-GREENWICH-ST-SAN-FRANCISCO-CA-94109/81011966/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/32/443293_180.jpg,SF,Russian Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/32/93/_P/443293_P01.jpg']
242,94109,CA,151 Alice B. Toklas Place #503,,1.0,1.0,989.0,808.0,CND,,,1920.0,48,,799000,https://www.ziprealty.com/property/151-ALICE-B-TOKLAS-PL-_UNIT_503-SAN-FRANCISCO-CA-94109/10557607/detail,763.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/32/443253_180.jpg,SF,Van Ness/Civic Center,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/32/53/_P/443253_P01.jpg']
243,94109,CA,1856 Franklin Street #8,,2.0,1.0,,,CND,,,1915.0,54,,799000,https://www.ziprealty.com/property/1856-FRANKLIN-ST-_UNIT_8-SAN-FRANCISCO-CA-94109/83414318/detail,395.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/30/443070_180.jpg,SF,Pacific Heights,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/30/70/_P/443070_P01.jpg']
244,94109,CA,1688 Pine Street #eph02,,2.0,2.0,1239.0,1586.0,CND,,,2016.0,54,,1965000,https://www.ziprealty.com/property/1688-Pine-St-_UNIT_EPH02-San-Francisco-CA-94109/87647867/detail,808.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/30/443065_180.jpg,SF,Van Ness/Civic Center,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/30/65/_P/443065_P01.jpg']
245,94109,CA,1200 Gough Street #2e,,1.0,1.0,900.0,777.0,CND,,,1966.0,57,,699000,https://www.ziprealty.com/property/1200-GOUGH-ST-_UNIT_2E-SAN-FRANCISCO-CA-94109/10557458/detail,634.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/28/442891_180.jpg,SF,Van Ness/Civic Center,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/28/91/_P/442891_P01.jpg']
246,94109,CA,631 Ofarrell Street #1006,,,1.0,520.0,1000.0,CND,,,1930.0,58,,519900,https://www.ziprealty.com/property/631-OFARRELL-ST-_UNIT_1006-SAN-FRANCISCO-CA-94109/10548216/detail,481.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/28/442898_180.jpg,SF,Downtown,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/28/98/_P/442898_P01.jpg']
247,94109,CA,1845 Leavenworth Street #201,,1.0,1.0,1084.0,950.0,CND,,,1910.0,75,,1030000,https://www.ziprealty.com/property/1845-LEAVENWORTH-ST-_UNIT_201-SAN-FRANCISCO-CA-94109/10544174/detail,600.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/22/442277_180.jpg,SF,Russian Hill,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/22/77/_P/442277_P01.jpg']
248,94109,CA,1688 Pine Street #e1105,,1.0,1.0,690.0,1429.0,CND,,,2016.0,84,,986000,https://www.ziprealty.com/property/1688-Pine-St-_UNIT_E1105-San-Francisco-CA-94109/87546904/detail,669.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/19/441923_180.jpg,SF,Van Ness/Civic Center,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/19/23/_P/441923_P01.jpg']
249,94109,CA,1880 Jackson Street #402,,1.0,1.0,1309.0,1031.0,CND,,,1930.0,106,,1349000,https://www.ziprealty.com/property/1880-JACKSON-ST-_UNIT_402-SAN-FRANCISCO-CA-94109/10553231/detail,617.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/12/441212_180.jpg,SF,Pacific Heights,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/12/12/_P/441212_P01.jpg']
250,94109,CA,1650 Broadway Street #401,,3.0,3.0,1487.0,1732.0,CND,,,,202,,2575000,https://www.ziprealty.com/property/link/M-438941-CABCREIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/43/89/438941_180.jpg,SF,Pacific Heights,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/43/89/41/_P/438941_P01.jpg']
251,94109,CA,1452 Bush Street #20,,3.0,4.0,1922.0,884.0,TWN,,,2004.0,294,,1700000,https://www.ziprealty.com/property/1452-BUSH-ST-_UNIT_20-SAN-FRANCISCO-CA-94109/10555589/detail,564.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/43/52/435258_180.jpg,SF,Van Ness/Civic Center,94109.0,San Francisco,California,CA,San Francisco,37.7917,-122.4186,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/43/52/58/_P/435258_P01.jpg']
252,94110,CA,661 Peralta Avenue #3,,1.0,1.0,,,CND,,,1960.0,4,,600000,https://www.ziprealty.com/property/661-PERALTA-AVE-_UNIT_3-SAN-FRANCISCO-CA-94110/83557487/detail,300.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/445069_180.jpg,SF,Bernal Heights,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/69/_P/445069_P01.jpg']
253,94110,CA,115 Lilac Street,,,,1870.0,441.0,MFR,,1250.0,1900.0,5,,825000,https://www.ziprealty.com/property/115-LILAC-ST-SAN-FRANCISCO-CA-94110/87850831/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CAREIL/81/58/10/81581000_180.jpg,SF,Other,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CAREIL/81/58/10/00/_P/81581000_P01.jpg']
254,94110,CA,837 South Van Ness Avenue,,4.0,5.0,,,SFR,,,,5,,3995000,https://www.ziprealty.com/property/837-S-VAN-NESS-AVE-SAN-FRANCISCO-CA-94110/10629991/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/444845_180.jpg,SF,Inner Mission,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/45/_P/444845_P01.jpg']
255,94110,CA,628 Peralta Avenue,,2.0,1.0,,,CND,,,1963.0,5,,699000,https://www.ziprealty.com/property/628-Peralta-Ave-San-Francisco-CA-94110/87939653/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/444857_180.jpg,SF,Bernal Heights,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/57/_P/444857_P01.jpg']
256,94110,CA,229 Montcalm Street,,4.0,3.0,3784.0,791.0,SFR,,2336.0,1987.0,5,,2995000,https://www.ziprealty.com/property/229-MONTCALM-ST-SAN-FRANCISCO-CA-94110/10654422/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/445008_180.jpg,SF,Bernal Heights,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/08/_P/445008_P01.jpg']
257,94110,CA,3133 24th Street #5,,3.0,4.0,2016.0,965.0,CND,,,2014.0,5,,1945000,https://www.ziprealty.com/property/3133-24TH-ST-_UNIT_5-SAN-FRANCISCO-CA-94110/85142758/detail,469.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/445033_180.jpg,SF,Inner Mission,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/33/_P/445033_P01.jpg']
258,94110,CA,626-627 Peralta Avenue,,,,1750.0,827.0,MFR,,1750.0,1963.0,5,,1448000,https://www.ziprealty.com/property/626-Peralta-Ave-_UNIT_627-San-Francisco-CA-94110/87939649/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/444705_180.jpg,SF,Bernal Heights,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/47/05/_P/444705_P01.jpg']
259,94110,CA,626 Peralta Avenue,,3.0,2.0,,,CND,,,1963.0,5,,749000,https://www.ziprealty.com/property/626-Peralta-Ave-San-Francisco-CA-94110/87941579/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/444856_180.jpg,SF,Bernal Heights,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/56/_P/444856_P01.jpg']
260,94110,CA,2889 24th Street #5,,2.0,2.0,973.0,920.0,CND,,,2007.0,5,,895000,https://www.ziprealty.com/property/2889-24th-St-_UNIT_5-San-Francisco-CA-94110/87939047/detail,593.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/44/444441_180.jpg,SF,Inner Mission,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/44/41/_P/444441_P01.jpg']
261,94110,CA,137 29th Street,,2.0,2.0,1523.0,820.0,CND,,,1907.0,5,,1249000,https://www.ziprealty.com/property/137-29TH-ST-SAN-FRANCISCO-CA-94110/10678091/detail,250.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/445024_180.jpg,SF,Noe Valley,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/24/_P/445024_P01.jpg']
262,94110,CA,125 30th Street,,2.0,1.0,1338.0,672.0,CND,,,1910.0,5,,899000,https://www.ziprealty.com/property/125-30th-St-San-Francisco-CA-94110/87939045/detail,325.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/445027_180.jpg,SF,Noe Valley,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/27/_P/445027_P01.jpg']
263,94110,CA,50 Oakwood Street,,5.0,5.0,,,SFR,,,,5,,7998000,https://www.ziprealty.com/property/50-Oakwood-St-San-Francisco-CA-94110/87937995/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/40/444090_180.jpg,SF,Mission Dolores,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/40/90/_P/444090_P01.jpg']
264,94110,CA,570 Guerrero Street #6,,1.0,1.0,,,CND,,,1911.0,5,,649000,https://www.ziprealty.com/property/570-Guerrero-St-_UNIT_6-San-Francisco-CA-94110/87936643/detail,275.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/445010_180.jpg,SF,Mission Dolores,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/10/_P/445010_P01.jpg']
265,94110,CA,217 Richland Avenue,,4.0,2.0,2075.0,431.0,SFR,,2495.0,1908.0,5,,895000,https://www.ziprealty.com/property/217-RICHLAND-AVE-SAN-FRANCISCO-CA-94110/10657626/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/46/444601_180.jpg,SF,Bernal Heights,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/46/01/_P/444601_P01.jpg']
266,94110,CA,2945 Harrison Street,,3.0,2.0,,,CND,,,1906.0,5,,899000,https://www.ziprealty.com/property/2945-HARRISON-ST-SAN-FRANCISCO-CA-94110/79334036/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/445004_180.jpg,SF,Inner Mission,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/04/_P/445004_P01.jpg']
267,94110,CA,2945 Harrison Street,,3.0,2.0,,,CND,,,1906.0,5,,899000,https://www.ziprealty.com/property/2945-HARRISON-ST-SAN-FRANCISCO-CA-94110/79334036/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/445004_180.jpg,SF,Inner Mission,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/50/04/_P/445004_P01.jpg']
268,94110,CA,2125 Bryant Street #312,,2.0,2.0,1315.0,1026.0,CND,,,2009.0,5,,1349000,https://www.ziprealty.com/property/2125-BRYANT-ST-_UNIT_312-SAN-FRANCISCO-CA-94110/82530648/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/42/444266_180.jpg,SF,Inner Mission,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/42/66/_P/444266_P01.jpg']
269,94110,CA,331 Bennington Street,,3.0,2.0,2313.0,863.0,SFR,,2500.0,1926.0,6,,1995000,https://www.ziprealty.com/property/331-BENNINGTON-ST-SAN-FRANCISCO-CA-94110/10657487/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/444874_180.jpg,SF,Bernal Heights,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/48/74/_P/444874_P01.jpg']
270,94110,CA,3198 24th Street,,,,8815.0,505.0,MFR,,3238.0,1900.0,6,,4450000,https://www.ziprealty.com/property/3198-24TH-ST-SAN-FRANCISCO-CA-94110/85387878/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/49/444962_180.jpg,SF,Inner Mission,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/49/62/_P/444962_P01.jpg']
271,94110,CA,726 Ellsworth Street,,3.0,2.0,1243.0,603.0,SFR,,1750.0,1945.0,6,,749000,https://www.ziprealty.com/property/726-ELLSWORTH-ST-SAN-FRANCISCO-CA-94110/10658623/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/49/444943_180.jpg,SF,Bernal Heights,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/49/43/_P/444943_P01.jpg']
272,94110,CA,429-431 Guerrero Street,,,,2080.0,649.0,MFR,,1400.0,1909.0,7,,1350000,https://www.ziprealty.com/property/429-Guerrero-St-_UNIT_431-San-Francisco-CA-94110/87923115/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/43/444393_180.jpg,SF,Mission Dolores,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/43/93/_P/444393_P01.jpg']
273,94110,CA,199 Elsie Street,,3.0,2.0,1580.0,1013.0,SFR,,1393.0,1931.0,7,,1600000,https://www.ziprealty.com/property/199-ELSIE-ST-SAN-FRANCISCO-CA-94110/10655282/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/443532_180.jpg,SF,Bernal Heights,94110.0,San Francisco,California,CA,San Francisco,37.7509,-122.4153,,[u'https://images-mls.static-ziprealty.com/images_mls/CABCREIS/44/35/32/_P/443532_P01.jpg']
