,postalCode,addressRegion,streetAddress,NA1,bed,bath,sqft,price_per_sqrt,CND,NA2,lot_size,built,on_site,NA3,price,link,HOA,img,City,Region,Postal Code,Place Name,State,State Abbreviation,County,Latitude,Longitude,Unnamed: 7
0,25401,WV,116 Valley,,3.0,1.0,1190.0,55.0,SFR,,,1930.0,310,,65000,https://www.ziprealty.com/property/116-S-VALLEY-ST-MARTINSBURG-WV-25401/75546727/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/26/78/BE8267860_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
1,25401,WV,505 Kentucky,,3.0,2.0,1120.0,58.0,SFR,,3485.0,1930.0,310,,65000,https://www.ziprealty.com/property/505-S-KENTUCKY-AVE-MARTINSBURG-WV-25401/75547528/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/26/79/BE8267911_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
2,25401,WV,0 Yoakum -- To Be Determined,,3.0,2.0,,,SFR,,,2015.0,310,,129000,https://www.ziprealty.com/property/link/M-BE8537408-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/53/74/BE8537408_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
3,25401,WV,843 Williamsport Pike,,,,,,LND,,,,310,,549900,https://www.ziprealty.com/property/843-WILLIAMSPORT-PIKE-MARTINSBURG-WV-25404/75554343/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E7/67/97/BE7679772_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
4,25401,WV,911 Moler E,,,,,,LND,,,,310,,795000,https://www.ziprealty.com/property/link/M-BE7785608-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E7/78/56/BE7785608_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
5,25401,WV,33 Greystone On Opequon,,,,,,LND,,,,310,,130000,https://www.ziprealty.com/property/link/M-BE7682814-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E7/68/28/BE7682814_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
6,25401,WV,949596--3 Lots Yoakum Ave,,,,,,LND,,30000.0,,310,,27900,https://www.ziprealty.com/property/link/M-BE8048161-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/04/81/BE8048161_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
7,25401,WV,Moler Ave W,,,,,,LND,,5201.0,,310,,10000,https://www.ziprealty.com/property/link/M-BE8370569-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/37/05/BE8370569_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
8,25401,WV,Weaver Ln,,,,,,LND,,,,310,,38500,https://www.ziprealty.com/property/link/M-BE8319782-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/31/97/BE8319782_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
9,25401,WV,Winchester Ave,,,,,,LND,,29621.0,,310,,189900,https://www.ziprealty.com/property/link/M-BE8678179-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/67/81/BE8678179_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
10,25401,WV,Dry Run,,,,,,LND,,24394.0,,310,,27000,https://www.ziprealty.com/property/link/M-BE8178681-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/17/86/BE8178681_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
11,25401,WV,On Broad St,,,,,,LND,,3920.0,,310,,21000,https://www.ziprealty.com/property/link/M-BE8661188-MRIS/detail,0.0,https://images.static-ziprealty.com/z/20160426171848/images/homes/no-photo-158x119.png,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
12,25401,WV,Novak Dr,,,,,,LND,,,,310,,374900,https://www.ziprealty.com/property/link/M-BE8172643-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/17/26/BE8172643_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
13,25401,WV,Sierra Dr.,,,,,,LND,,,,310,,125000,https://www.ziprealty.com/property/link/M-BE9008593-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/00/85/BE9008593_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
14,25401,WV,0 Lutz Courthouse Adams Ave,,,,,,LND,,,,310,,324900,https://www.ziprealty.com/property/link/M-BE8515335-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/51/53/BE8515335_180.jpg,Martinsburg,,25401.0,Martinsburg,West Virginia,WV,Berkeley,39.4567,-77.9727,
15,25420,WV,Cressen Dr,,,,,,LND,,,,310,,45900,https://www.ziprealty.com/property/link/M-BE8524262-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/52/42/BE8524262_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
16,25420,WV,Cheyennes Trl,,,,,,LND,,,,310,,64800,https://www.ziprealty.com/property/link/M-BE8564929-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/56/49/BE8564929_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
17,25420,WV,Steamboat,,,,,,LND,,,,310,,100000,https://www.ziprealty.com/property/link/M-BE8305821-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/30/58/BE8305821_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
18,25420,WV,Broomgrass,,,,,,LND,,43560.0,,310,,185000,https://www.ziprealty.com/property/link/M-BE8485356-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/48/53/BE8485356_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
19,25420,WV,Gobbler Lane,,,,,,LND,,,,310,,35000,https://www.ziprealty.com/property/link/M-BE8383094-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/38/30/BE8383094_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
20,25420,WV,Lot 12 Broomgrass Way,,,,,,LND,,43560.0,,310,,160000,https://www.ziprealty.com/property/link/M-BE8485254-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/48/52/BE8485254_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
21,25420,WV,202 Racoon Trl,,,,,,LND,,43560.0,,310,,11500,https://www.ziprealty.com/property/link/M-BE7737183-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E7/73/71/BE7737183_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
22,25420,WV,Pale Magnolia Dr,,,,,,LND,,,,310,,34900,https://www.ziprealty.com/property/link/M-BE8667301-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/66/73/BE8667301_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
23,25420,WV,20 Jura Dr,,,,,,LND,,,,310,,59900,https://www.ziprealty.com/property/link/M-BE8158170-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/15/81/BE8158170_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
24,25420,WV,Basils Ln,,,,,,LND,,,,310,,66900,https://www.ziprealty.com/property/link/M-BE8644962-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/64/49/BE8644962_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
25,25420,WV,Pale Magnolia Dr,,,,,,LND,,,,310,,32000,https://www.ziprealty.com/property/link/M-BE8667347-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/66/73/BE8667347_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
26,25420,WV,Driftwood,,,,,,LND,,,,310,,79900,https://www.ziprealty.com/property/link/M-BE8597665-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/59/76/BE8597665_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
27,25420,WV,70 Setting Sun Rdg,,,,,,LND,,,,310,,84900,https://www.ziprealty.com/property/link/M-BE8151091-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/15/10/BE8151091_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
28,25420,WV,Cheyennes Trl,,,,,,LND,,,,310,,75000,https://www.ziprealty.com/property/link/M-BE7930939-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E7/93/09/BE7930939_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
29,25420,WV,Lot #49 Vulpine,,,,,,LND,,,,310,,29950,https://www.ziprealty.com/property/link/M-BE8643857-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/64/38/BE8643857_180.jpg,Gerrardstown,,25420.0,Gerrardstown,West Virginia,WV,Berkeley,39.378,-78.1141,
30,25427,WV,94 Delmith Ln,,3.0,4.0,1984.0,118.0,SFR,,,2006.0,32,,235000,https://www.ziprealty.com/property/94-DELMITH-LN-HEDGESVILLE-WV-25427/75542868/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/61/55/BE9615517_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
31,25427,WV,210 Mary St N,,3.0,2.0,1992.0,75.0,SFR,,2614.0,1860.0,33,,149900,https://www.ziprealty.com/property/link/M-BE9614774-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/61/47/BE9614774_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
32,25427,WV,1536 Wintercamp Trail,,3.0,3.0,1630.0,135.0,SFR,,15634.0,2000.0,33,,219900,https://www.ziprealty.com/property/link/M-BE9614753-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/61/47/BE9614753_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
33,25427,WV,364 Animikean Ridge,,2.0,2.0,1188.0,118.0,SFR,,,1985.0,34,,139900,https://www.ziprealty.com/property/link/M-BE9613577-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/61/35/BE9613577_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
34,25427,WV,Nemacolin Trail,,,,,,LND,,21214.0,,34,,14000,https://www.ziprealty.com/property/link/M-BE9609445-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/60/94/BE9609445_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
35,25427,WV,136 The Woods Road,,3.0,2.0,1716.0,134.0,SFR,,11326.0,1998.0,34,,229900,https://www.ziprealty.com/property/136-THE-WOODS-RD-HEDGESVILLE-WV-25427/75543906/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/60/95/BE9609528_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
36,25427,WV,1159 Wintercamp Trail,,3.0,2.0,1666.0,138.0,SFR,,15682.0,1995.0,34,,229900,https://www.ziprealty.com/property/1159-WINTER-CAMP-TRL-HEDGESVILLE-WV-25427/75543917/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/61/13/BE9611358_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
37,25427,WV,Cannon Hill Heights,,,,,,LND,,,,35,,79900,https://www.ziprealty.com/property/link/M-BE9612478-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/61/24/BE9612478_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
38,25427,WV,Conner Bowers Rd,,,,,,LND,,,,35,,42900,https://www.ziprealty.com/property/link/M-BE9612150-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/61/21/BE9612150_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
39,25427,WV,334 Conner Bowers Rd,,2.0,1.0,900.0,127.0,SFR,,,1976.0,35,,114500,https://www.ziprealty.com/property/334-CONNER-BOWERS-RD-HEDGESVILLE-WV-25427/75542085/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/00/96/BE9009600_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
40,25427,WV,165 Comanche Hill Dr,,3.0,2.0,1472.0,115.0,SFR,,37026.0,1993.0,35,,169000,https://www.ziprealty.com/property/165-COMANCHE-HILL-DR-HEDGESVILLE-WV-25427/75542756/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/00/96/BE9009615_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
41,25427,WV,179 Wishbone Cir,,4.0,3.0,2141.0,152.0,SFR,,,1984.0,36,,325000,https://www.ziprealty.com/property/179-WISHBONE-CIR-HEDGESVILLE-WV-25427/75543386/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/61/08/BE9610873_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
42,25427,WV,24 Rooney Road,,3.0,2.0,2018.0,74.0,SFR,,,2016.0,37,,149900,https://www.ziprealty.com/property/link/M-BE9609678-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/60/96/BE9609678_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
43,25427,WV,134 Onondaga Trl,,2.0,1.0,768.0,46.0,SFR,,33977.0,1977.0,37,,35000,https://www.ziprealty.com/property/134-ONONDAGA-TRL-HEDGESVILLE-WV-25427/75543488/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/60/93/BE9609382_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
44,25427,WV,576 Girl Scout Dr,,4.0,5.0,4200.0,131.0,SFR,,,1992.0,40,,550000,https://www.ziprealty.com/property/576-GIRL-SCOUT-DR-HEDGESVILLE-WV-25427/75541132/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E9/60/77/BE9607736_180.jpg,Hedgesville,,25427.0,Hedgesville,West Virginia,WV,Berkeley,39.5214,-78.0912,
45,25428,WV,0 Shelby Rd,,3.0,3.0,1865.0,118.0,SFR,,8712.0,2015.0,310,,219900,https://www.ziprealty.com/property/link/M-BE8575143-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/57/51/BE8575143_180.jpg,Inwood,,25428.0,Inwood,West Virginia,WV,Berkeley,39.3701,-78.0242,
46,25428,WV,0 Shelby Rd,,3.0,3.0,,,SFR,,8712.0,2015.0,310,,219900,https://www.ziprealty.com/property/link/M-BE8575182-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/57/51/BE8575182_180.jpg,Inwood,,25428.0,Inwood,West Virginia,WV,Berkeley,39.3701,-78.0242,
47,25428,WV,0 Viper Rd,,3.0,2.0,1895.0,129.0,SFR,,8712.0,2015.0,310,,244900,https://www.ziprealty.com/property/link/M-BE8575128-MRIS/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/MRIS/B/E8/57/51/BE8575128_180.jpg,Inwood,,25428.0,Inwood,West Virginia,WV,Berkeley,39.3701,-78.0242,
48,29431,SC,410 Chippendale Lane,,3.0,2.0,1482.0,125.0,SFR,,12632.0,1969.0,52,,185000,https://www.ziprealty.com/property/410-CHIPPENDALE-LN-BONNEAU-SC-29431/61960191/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/67/16006706_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
49,29431,SC,0 Tideland Court,,,,,,LND,,32670.0,,58,,25000,https://www.ziprealty.com/property/link/M-16006097-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/60/16006097_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
50,29431,SC,314 Lake Moultrie Drive,,5.0,3.0,3228.0,102.0,SFR,,14375.0,1991.0,58,,329000,https://www.ziprealty.com/property/314-LAKE-MOULTRIE-DR-BONNEAU-SC-29431/61960161/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/60/16006073_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
51,29431,SC,309 Canal Street,,,,,,LND,,21780.0,,61,,184900,https://www.ziprealty.com/property/link/M-16005769-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/57/16005769_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
52,29431,SC,600 Calestown Road,,,,,,LND,,,,62,,59900,https://www.ziprealty.com/property/link/M-16005660-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/56/16005660_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
53,29431,SC,102 Chasey Drive,,3.0,2.0,1450.0,124.0,SFR,,13068.0,1982.0,72,,180000,https://www.ziprealty.com/property/102-CHASEY-DR-BONNEAU-SC-29431/61960233/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/45/16004518_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
54,29431,SC,101 Hidden Creek Lane,,3.0,3.0,2053.0,114.0,SFR,,43560.0,2004.0,85,,234900,https://www.ziprealty.com/property/link/M-16003498-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/34/16003498_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
55,29431,SC,911 Butter Road,,,,,,LND,,30928.0,,93,,350000,https://www.ziprealty.com/property/link/M-16002714-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/27/16002714_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
56,29431,SC,0 Angel Oak Drive,,,,,,LND,,,,105,,29900,https://www.ziprealty.com/property/link/M-16001586-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/15/16001586_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
57,29431,SC,0 Angel Oak Drive,,,,,,LND,,,,105,,88900,https://www.ziprealty.com/property/link/M-16001582-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/15/16001582_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
58,29431,SC,0 Angel Oak Drive,,,,,,LND,,,,105,,61900,https://www.ziprealty.com/property/link/M-16001585-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/15/16001585_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
59,29431,SC,0 Angel Oak Drive,,,,,,LND,,,,105,,51900,https://www.ziprealty.com/property/link/M-16001583-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/15/16001583_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
60,29431,SC,0 Magnolia St,,,,,,LND,,,,134,,150000,https://www.ziprealty.com/property/link/M-15031410-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/15/03/14/15031410_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
61,29431,SC,0 Highway 52,,,,,,LND,,,,134,,135000,https://www.ziprealty.com/property/link/M-15031404-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/15/03/14/15031404_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
62,29431,SC,105 Saracen Drive,,,,,,LND,,15682.0,,139,,50000,https://www.ziprealty.com/property/link/M-15031161-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/15/03/11/15031161_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
63,29431,SC,336 General Moultrie Dr.,,2.0,2.0,960.0,79.0,SFR,,19166.0,2012.0,263,,76000,https://www.ziprealty.com/property/336-GENERAL-MOULTRIE-DR-BONNEAU-SC-29431/82727070/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/15/01/26/15012647_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
64,29431,SC,103 Chasey Drive,,,,,,LND,,9583.0,,263,,78000,https://www.ziprealty.com/property/link/M-15017253-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/15/01/72/15017253_180.jpg,Bonneau,,29431.0,Bonneau,South Carolina,SC,Berkeley,33.2703,-79.8736,
65,29450,SC,0 Highway 41,,,,,,LND,,,,263,,75000,https://www.ziprealty.com/property/link/M-15016060-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/15/01/60/15016060_180.jpg,Huger,,29450.0,Huger,South Carolina,SC,Berkeley,33.0439,-79.7841,
66,29450,SC,2417 Cainhoy Road,,,,,,LND,,43560.0,,263,,89500,https://www.ziprealty.com/property/2417-CAINHOY-RD-HUGER-SC-29450/61986995/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/15/00/25/15002573_180.jpg,Huger,,29450.0,Huger,South Carolina,SC,Berkeley,33.0439,-79.7841,
67,29450,SC,1 United Drive,,,,,,LND,,,,263,,173900,https://www.ziprealty.com/property/link/M-1422556-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/1/42/25/1422556_180.jpg,Cainhoy,,29450.0,Huger,South Carolina,SC,Berkeley,33.0439,-79.7841,
68,29450,SC,2 Hunt Drive,,,,,,LND,,,,263,,108000,https://www.ziprealty.com/property/link/M-1323069-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/1/32/30/1323069_180.jpg,Huger,,29450.0,Huger,South Carolina,SC,Berkeley,33.0439,-79.7841,
69,29450,SC,4 United,,,,,,LND,,,,263,,94900,https://www.ziprealty.com/property/link/M-15021276-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/15/02/12/15021276_180.jpg,Huger,,29450.0,Huger,South Carolina,SC,Berkeley,33.0439,-79.7841,
70,29450,SC,721 Katy Lane,,5.0,4.0,4600.0,101.0,SFR,,,1999.0,263,,464900,https://www.ziprealty.com/property/721-KATY-LN-HUGER-SC-29450/61987144/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/15/00/70/15007043_180.jpg,Huger,,29450.0,Huger,South Carolina,SC,Berkeley,33.0439,-79.7841,
71,29450,SC,0 United Drive,,,,,,LND,,,,263,,919000,https://www.ziprealty.com/property/link/M-1422548-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/1/42/25/1422548_180.jpg,Cainhoy,,29450.0,Huger,South Carolina,SC,Berkeley,33.0439,-79.7841,
72,29453,SC,619 Scenic,,1.0,1.0,400.0,298.0,SFR,,,1996.0,13,,119000,https://www.ziprealty.com/property/link/M-16010788-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/01/07/16010788_180.jpg,Jamestown,,29453.0,Jamestown,South Carolina,SC,Berkeley,33.2221,-79.6282,
73,29453,SC,0 Heirs Road,,,,,,LND,,,,23,,185000,https://www.ziprealty.com/property/link/M-16009666-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/96/16009666_180.jpg,Jamestown,,29453.0,Jamestown,South Carolina,SC,Berkeley,33.2221,-79.6282,
74,29453,SC,619 Scenic,,,,,,LND,,,,34,,119000,https://www.ziprealty.com/property/link/M-16008629-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/86/16008629_180.jpg,Jamestown,,29453.0,Jamestown,South Carolina,SC,Berkeley,33.2221,-79.6282,
75,29453,SC,823 Mazyck Road,,4.0,2.0,1434.0,31.0,SFR,,21780.0,,62,,45000,https://www.ziprealty.com/property/823-MAZYCK-RD-JAMESTOWN-SC-29453/61961105/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/57/16005749_180.jpg,Jamestown,,29453.0,Jamestown,South Carolina,SC,Berkeley,33.2221,-79.6282,
76,29453,SC,0 Highway 17a,,,,,,LND,,,,96,,40000,https://www.ziprealty.com/property/link/M-16002444-SC_CTAR/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/24/16002444_180.jpg,Jamestown,,29453.0,Jamestown,South Carolina,SC,Berkeley,33.2221,-79.6282,
77,29453,SC,1173 Ackerman Drive,,2.0,2.0,972.0,231.0,SFR,,,1995.0,100,,225000,https://www.ziprealty.com/property/1173-ACKERMAN-DR-JAMESTOWN-SC-29453/61968273/detail,0.0,https://images-mls.static-ziprealty.com/images_mls/SC_CTAR/16/00/20/16002057_180.jpg,Jamestown,,29453.0,Jamestown,South Carolina,SC,Berkeley,33.2221,-79.6282,
